Name,hermes.d.vmsub.zxpt.pi-
Comment,HERMES deutron-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.vmsub.zxpt.pi-.52,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8771957,0.8,1.1,0.3962515,0.35,0.45,0.01940991,0.001693682,0.003262527,0.0006198421512502667,0.0057481713892903515,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.53,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8642742,0.8,1.1,0.5156239,0.45,0.6,0.0116085,0.001063907,0.002345193,0.0003707094784462536,0.0038321142595269028,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.54,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8684509,0.8,1.1,0.6885287,0.6,0.8,0.01264121,0.00108369,0.002304574,0.00040368836335698537,0.0028740856946451758,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.55,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8595152,0.8,1.1,0.9640249,0.8,1.2,0.004654635,0.0005730672,0.0008506838,0.00014864257339084958,0.0014370428473225887,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.56,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1437799,0.1,0.2,0.1047091,0.0,0.15,3.622606,0.04245205,0.5307686,0.09106738153626528,0.006076074065797569,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.57,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.146232,0.1,0.2,0.2107146,0.15,0.25,7.446036,0.06476754,0.565065,0.18718320494825177,0.009114111098696353,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.58,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1480782,0.1,0.2,0.3118108,0.25,0.35,8.001632,0.06397011,0.4309329,0.2011501317716554,0.009114111098696354,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.59,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1505657,0.1,0.2,0.4176236,0.35,0.45,6.329238,0.06266484,0.7404927,0.15910842409575554,0.009114111098696349,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.60,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1522786,0.1,0.2,0.5501876,0.45,0.6,3.790387,0.05328109,0.4693531,0.09528516739029858,0.006076074065797569,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.61,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1588141,0.1,0.2,0.7535266,0.6,0.8,1.530243,0.05686156,0.1408588,0.03846822511865745,0.0045570555493481745,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.62,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1683654,0.1,0.2,1.000536,0.8,1.2,0.2906112,0.05491196,0.02666263,0.007305569810548511,0.0022785277746740886,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.63,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2248749,0.2,0.25,0.1009056,0.0,0.15,1.65525,0.02821462,0.4001477,0.041610730862783066,0.01215214813159514,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.64,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2257747,0.2,0.25,0.2052801,0.15,0.25,3.517414,0.05098177,0.544201,0.08842299790785997,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.65,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2264727,0.2,0.25,0.3046094,0.25,0.35,3.922698,0.05484278,0.3617622,0.09861128574775858,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.139
