Name,hermes.d.no-vmsub.zxpt.k+
Comment,HERMES deutron-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k+.47,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6843887,0.6,0.8,0.6934108,0.6,0.8,0.05541735,0.002976124,0.004821743,0.0017697150291056975,0.004311128541967763,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.48,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6877501,0.6,0.8,0.9473112,0.8,1.2,0.01883956,0.001182693,0.001638255,0.0006016284155366241,0.0021555642709838825,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.49,1 - 1 - 2012,52.657444,1.1182092827373595,1.0,4.47213595499958,0.03752366,0.023,0.047,0.8621949,0.8,1.1,0.09052268,0.0,0.15,0.003255245,0.0009430722,0.0003085761,0.00010395401440020455,0.0038321142595269028,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.50,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8710017,0.8,1.1,0.2064343,0.15,0.25,0.008433138,0.00181442,0.001527202,0.0002693064728126185,0.005748171389290354,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.51,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8588867,0.8,1.1,0.3046386,0.25,0.35,0.01441071,0.003143389,0.002030136,0.00046019613112290226,0.005748171389290355,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.52,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8650545,0.8,1.1,0.3948715,0.35,0.45,0.01161838,0.002102242,0.001901344,0.000371024989463788,0.0057481713892903515,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.53,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.857317,0.8,1.1,0.5310786,0.45,0.6,0.01955183,0.002443548,0.003195589,0.0006243742690244056,0.0038321142595269028,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.54,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8680753,0.8,1.1,0.6550281,0.6,0.8,0.008015749,0.001001983,0.0006921018,0.000255977441628641,0.0028740856946451758,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.55,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8566343,0.8,1.1,0.9068226,0.8,1.2,0.008787523,0.0009682892,0.0007581246,0.000280623514507857,0.0014370428473225887,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.56,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1471318,0.1,0.2,0.1016115,0.0,0.15,0.4050595,0.01836502,0.03889435,0.010182644215625118,0.006076074065797569,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.57,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1497116,0.1,0.2,0.2091402,0.15,0.25,0.7538085,0.02659207,0.1169089,0.018949719145493555,0.009114111098696353,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.58,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1495268,0.1,0.2,0.3146287,0.25,0.35,0.9406537,0.02909973,0.3072412,0.023646753025694658,0.009114111098696354,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.59,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1488407,0.1,0.2,0.4147802,0.35,0.45,0.7972267,0.02897465,0.1940352,0.020041193566122755,0.009114111098696349,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.60,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1503946,0.1,0.2,0.5440517,0.45,0.6,0.5040429,0.02494403,0.1371122,0.01267095209496854,0.006076074065797569,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.61,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1600321,0.1,0.2,0.7418737,0.6,0.8,0.2460884,0.02589625,0.07593422,0.006186327250175444,0.0045570555493481745,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.62,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1512813,0.1,0.2,0.8776806,0.8,1.2,0.02943821,0.01441442,0.009085092,0.0007400365101296415,0.0022785277746740886,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.63,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.224911,0.2,0.25,0.1036215,0.0,0.15,0.2639681,0.01382965,0.1291773,0.0066357985594080685,0.01215214813159514,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.64,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2270507,0.2,0.25,0.204768,0.15,0.25,0.5387745,0.02402352,0.07649116,0.013544057221102863,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.65,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2254875,0.2,0.25,0.3011978,0.25,0.35,0.5875776,0.02544427,0.0296451,0.014770900694517447,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.66,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2282697,0.2,0.25,0.403931,0.35,0.45,0.4897564,0.02174325,0.02225484,0.012311808940477587,0.0182282221973927,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.67,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2291847,0.2,0.25,0.5312717,0.45,0.6,0.3007976,0.01428661,0.1310847,0.0075616420345996525,0.012152148131595143,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.68,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2344734,0.2,0.25,0.7154376,0.6,0.8,0.1344909,0.01036824,0.05081074,0.0033809180748487965,0.00911411109869635,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.69,1 - 1 - 2012,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2668098,0.25,0.3,1.10883,0.8,1.2,0.03792534,0.007007512,0.01433067,0.0009533914004649093,0.004557055549348178,True,0.1,0.85,10.0,10000.0,0.938,0.494
